Stanice ID|Doména ID|Přístroj|Začátek měření|Konec měření|Výška přístroje [m]
U2DUBA01|SNO|Sněhoměrné prkénko|2013-03-01|2020-12-31|0
U2FRYK01|SNO|Sněhoměrné prkénko|1962-09-01|1962-09-30|0
U2FRYK01|SNO|Sněhoměrné prkénko|1962-11-08|1965-09-30|0
U2FRYK01|SNO|Sněhoměrné prkénko|1965-11-01|1965-12-31|0
U2FRYK01|SNO|Sněhoměrné prkénko|1966-04-01|1967-03-31|0
U2FRYK01|SNO|Sněhoměrné prkénko|1967-05-01|1967-11-30|0
U2FRYK01|SNO|Sněhoměrné prkénko|1970-04-01|1970-07-31|0
U2FRYK01|SNO|Sněhoměrné prkénko|1989-01-01|1993-12-31|0
U2HEJN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
U2HRAD01|SNO|Sněhoměrné prkénko|1961-01-01|1967-02-28|0
U2HRAD01|SNO|Sněhoměrné prkénko|1967-03-11|1968-06-30|0
U2JANI01|SNO|Sněhoměrné prkénko|1961-01-01|1963-12-31|0
U2JANI01|SNO|Sněhoměrné prkénko|1964-04-01|1968-12-31|0
U2JANI01|SNO|Sněhoměrné prkénko|1970-04-01|2019-04-30|0
U2JAPO01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
U2JEST01|SNO|Sněhoměrné prkénko|1968-04-01|1970-10-31|0
U2JEST01|SNO|Sněhoměrné prkénko|1971-01-01|1971-12-31|0
U2JEST01|SNO|Sněhoměrné prkénko|1978-01-01|1979-09-30|0
U2KRAV01|SNO|Sněhoměrné prkénko|1962-09-01|1968-07-31|0
U2KRAV01|SNO|Sněhoměrné prkénko|1968-09-01|1968-11-30|0
U2KRAV01|SNO|Sněhoměrné prkénko|1969-01-01|1969-05-31|0
U2KRAV01|SNO|Sněhoměrné prkénko|1969-07-01|1993-04-30|0
U2KRAV01|SNO|Sněhoměrné prkénko|1993-08-01|2000-02-29|0
U2KRAV01|SNO|Sněhoměrné prkénko|2000-04-01|2012-12-31|0
U2KRIN01|SNO|Sněhoměrné prkénko|1961-01-01|1982-12-31|0
U2KRIN01|SNO|Sněhoměrné prkénko|1983-03-01|2020-12-31|0
U2LIBC01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
U2MARE01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
U2MFOJ01|SNO|Sněhoměrné prkénko|1961-01-01|1969-09-30|0
U2MFOJ01|SNO|Sněhoměrné prkénko|1970-01-01|1989-10-01|0
U2MFOJ01|SNO|Sněhoměrné prkénko|1989-12-01|2020-12-31|0
U2MIMO01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
U2NBOR01|SNO|Sněhoměrné prkénko|1961-01-01|2015-08-31|0
U2NMES01|SNO|Sněhoměrné prkénko|1968-02-01|1975-12-31|0
U2NMES01|SNO|Sněhoměrné prkénko|1976-03-01|2020-12-31|0
U2PERT01|SNO|Sněhoměrné prkénko|1996-05-01|2007-10-31|0
U2PRED01|SNO|Sněhoměrné prkénko|1995-08-01|1999-03-31|0
U2PRED01|SNO|Sněhoměrné prkénko|1999-08-01|2020-12-31|0
U2STRR01|SNO|Sněhoměrné prkénko|1961-01-01|1965-12-31|0
U2STRR01|SNO|Sněhoměrné prkénko|1966-11-01|2020-12-31|0
U2VITK01|SNO|Sněhoměrné prkénko|1961-01-01|1986-01-31|0
U2ZAHR01|SNO|Sněhoměrné prkénko|1961-01-01|2013-10-07|0
U2ZAHR01|SNO|Sněhoměrné prkénko|2014-01-01|2020-12-31|0
U2ZAND01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1ALBR01|SNO|Sněhoměrné prkénko|1962-08-01|2012-12-31|0
O1BART01|SNO|Sněhoměrné prkénko|1962-04-01|1963-06-30|0
O1BART01|SNO|Sněhoměrné prkénko|1964-01-01|1968-09-30|0
O1BART01|SNO|Sněhoměrné prkénko|1971-01-01|1974-01-31|0
O1BART01|SNO|Sněhoměrné prkénko|1974-03-01|1979-12-31|0
O1BASK01|SNO|Sněhoměrné prkénko|1972-01-01|1975-04-26|0
O1BASK01|SNO|Sněhoměrné prkénko|1975-06-01|1980-12-31|0
O1BERC01|SNO|Sněhoměrné prkénko|1961-01-01|1971-12-31|0
O1BERC01|SNO|Sněhoměrné prkénko|1972-02-01|1972-12-31|0
O1BERC01|SNO|Sněhoměrné prkénko|1973-02-01|1979-04-30|0
O1BIKR01|SNO|Sněhoměrné prkénko|1988-08-01|1994-11-30|0
O1BIKR01|SNO|Sněhoměrné prkénko|1995-05-01|2006-05-10|0
O1BILA01|SNO|Sněhoměrné prkénko|1961-01-01|1991-09-30|0
O1BILA01|SNO|Sněhoměrné prkénko|1991-12-01|2020-12-31|0
O1BILH01|SNO|Sněhoměrné prkénko|1961-01-01|2017-10-15|0
O1BILH01|SNO|Sněhoměrné prkénko|2019-09-10|2020-12-31|0
O1BILM01|SNO|Sněhoměrné prkénko|2017-10-16|2019-07-31|0
O1BILO01|SNO|Sněhoměrné prkénko|1961-01-01|1965-10-31|0
O1BILO01|SNO|Sněhoměrné prkénko|1967-05-01|1971-06-30|0
O1BILO01|SNO|Sněhoměrné prkénko|1972-03-01|1972-03-31|0
O1BILO01|SNO|Sněhoměrné prkénko|1972-08-01|2020-12-31|0
O1BOHD01|SNO|Sněhoměrné prkénko|1961-01-01|1994-07-31|0
O1BOHD01|SNO|Sněhoměrné prkénko|1994-09-01|2012-06-30|0
O1BOHU01|SNO|Sněhoměrné prkénko|1962-04-01|1971-12-31|0
O1BOHU01|SNO|Sněhoměrné prkénko|1972-02-01|2020-12-31|0
O1BRID01|SNO|Sněhoměrné prkénko|1961-01-01|1980-04-30|0
O1BRUN01|SNO|Sněhoměrné prkénko|1963-03-01|1969-08-31|0
O1BRUN01|SNO|Sněhoměrné prkénko|1969-10-01|1971-12-31|0
O1BRUN01|SNO|Sněhoměrné prkénko|1972-03-01|1972-12-31|0
O1BRUN01|SNO|Sněhoměrné prkénko|1973-03-01|1973-11-30|0
O1BRUN01|SNO|Sněhoměrné prkénko|1974-02-01|1974-12-31|0
O1BRUN01|SNO|Sněhoměrné prkénko|1975-02-01|1975-11-30|0
O1BRUN01|SNO|Sněhoměrné prkénko|1976-01-01|1978-07-31|0
O1BRUN01|SNO|Sněhoměrné prkénko|1979-03-01|1993-12-31|0
O1BUDI01|SNO|Sněhoměrné prkénko|1961-01-01|1988-11-05|0
O1BUDI01|SNO|Sněhoměrné prkénko|1989-01-01|2020-12-31|0
O1BUKO01|SNO|Sněhoměrné prkénko|2008-01-01|2014-07-31|0
O1CELA01|SNO|Sněhoměrné prkénko|1961-01-01|2012-12-31|0
O1CERV01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1DEHY01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1DLOU01|SNO|Sněhoměrné prkénko|2001-01-01|2020-12-31|0
O1FMOL01|SNO|Sněhoměrné prkénko|2014-01-08|2020-12-31|0
O1FREN01|SNO|Sněhoměrné prkénko|1961-01-01|1971-04-30|0
O1FREN01|SNO|Sněhoměrné prkénko|1971-05-21|2020-12-31|0
O1FRYC01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
O1FRYD01|SNO|Sněhoměrné prkénko|1961-01-01|1962-06-30|0
O1FULN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1GRUN01|SNO|Sněhoměrné prkénko|2006-05-11|2006-10-09|0
O1HAMR01|SNO|Sněhoměrné prkénko|1961-01-01|1969-08-31|0
O1HAMR01|SNO|Sněhoměrné prkénko|1969-11-01|1969-11-30|0
O1HAMR01|SNO|Sněhoměrné prkénko|1970-01-01|1983-02-28|0
O1HAMR01|SNO|Sněhoměrné prkénko|1983-04-01|2020-12-31|0
O1HART01|SNO|Sněhoměrné prkénko|1996-02-01|2020-12-31|0
O1HAT001|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1HAVI01|SNO|Sněhoměrné prkénko|1961-01-01|1976-03-31|0
O1HAVI01|SNO|Sněhoměrné prkénko|1976-09-01|2020-12-31|0
O1HERM01|SNO|Sněhoměrné prkénko|1962-06-01|1970-12-31|0
O1HERM01|SNO|Sněhoměrné prkénko|1971-12-01|2020-12-31|0
O1HNOJ01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
O1HNOJ01|SNO|Sněhoměrné prkénko|1996-08-01|1996-12-31|0
O1HNOJ01|SNO|Sněhoměrné prkénko|1997-02-01|2019-12-31|0
O1HODS01|SNO|Sněhoměrné prkénko|1961-01-01|1973-11-30|0
O1HODS01|SNO|Sněhoměrné prkénko|1974-04-01|2019-12-31|0
O1HOLO01|SNO|Sněhoměrné prkénko|1961-01-01|1972-05-31|0
O1HOLO01|SNO|Sněhoměrné prkénko|1972-07-01|1972-07-31|0
O1HOLO01|SNO|Sněhoměrné prkénko|1973-03-01|1988-09-30|0
O1HOLO01|SNO|Sněhoměrné prkénko|1989-01-01|2001-11-30|0
O1HOLO01|SNO|Sněhoměrné prkénko|2002-01-01|2004-01-31|0
O1HOLO01|SNO|Sněhoměrné prkénko|2004-03-01|2020-12-31|0
O1HRAB01|SNO|Sněhoměrné prkénko|1961-01-01|2002-06-30|0
O1HRAB01|SNO|Sněhoměrné prkénko|2002-09-01|2020-12-31|0
O1HRAD01|SNO|Sněhoměrné prkénko|1971-03-01|2020-12-31|0
O1HRCA01|SNO|Sněhoměrné prkénko|2014-10-01|2020-12-31|0
O1HUKV01|SNO|Sněhoměrné prkénko|1961-01-01|1967-06-30|0
O1HUKV01|SNO|Sněhoměrné prkénko|1967-08-01|2020-12-31|0
O1JABL01|SNO|Sněhoměrné prkénko|1961-01-01|1965-06-30|0
O1JABL01|SNO|Sněhoměrné prkénko|1966-09-13|1968-07-12|0
O1JABL01|SNO|Sněhoměrné prkénko|1968-07-23|2020-12-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1961-01-01|1971-06-30|0
O1JISL01|SNO|Sněhoměrné prkénko|1971-08-01|1971-08-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1971-10-01|1972-02-29|0
O1JISL01|SNO|Sněhoměrné prkénko|1972-04-01|1972-08-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1973-01-01|1974-03-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1974-11-01|1979-12-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1980-02-01|1995-11-30|0
O1JISL01|SNO|Sněhoměrné prkénko|1996-01-01|1996-01-31|0
O1JISL01|SNO|Sněhoměrné prkénko|1996-04-01|2001-11-30|0
O1JISL01|SNO|Sněhoměrné prkénko|2002-02-01|2002-02-28|0
O1JISL01|SNO|Sněhoměrné prkénko|2002-05-01|2020-12-31|0
O1KARL01|SNO|Sněhoměrné prkénko|1961-01-01|1972-05-31|0
O1KARL01|SNO|Sněhoměrné prkénko|1972-07-01|2011-07-31|0
O1KARL01|SNO|Sněhoměrné prkénko|2012-05-01|2020-12-31|0
O1KARV01|SNO|Sněhoměrné prkénko|1988-01-01|2008-01-31|0
O1KARV01|SNO|Sněhoměrné prkénko|2011-06-01|2020-12-31|0
O1KAST01|SNO|Sněhoměrné prkénko|1961-01-01|1972-08-31|0
O1KAST01|SNO|Sněhoměrné prkénko|1972-10-01|1972-12-31|0
O1KAST01|SNO|Sněhoměrné prkénko|1973-02-01|1973-04-30|0
O1KAST01|SNO|Sněhoměrné prkénko|1973-06-01|1980-09-30|0
O1KAST01|SNO|Sněhoměrné prkénko|1981-01-01|1981-09-30|0
O1KAST01|SNO|Sněhoměrné prkénko|1999-04-01|2020-12-31|0
O1KLIM01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1KRAV01|SNO|Sněhoměrné prkénko|1961-01-01|1963-09-30|0
O1KRNO01|SNO|Sněhoměrné prkénko|1961-01-01|1994-06-30|0
O1KRNO01|SNO|Sněhoměrné prkénko|1994-08-01|1994-12-31|0
O1KRNO01|SNO|Sněhoměrné prkénko|1995-05-01|1996-02-29|0
O1KRNO01|SNO|Sněhoměrné prkénko|1996-06-01|1997-06-30|0
O1KRNO01|SNO|Sněhoměrné prkénko|1997-08-01|2010-12-31|0
O1KRNO01|SNO|Sněhoměrné prkénko|2011-02-01|2020-12-31|0
O1KRUZ01|SNO|Sněhoměrné prkénko|1961-01-01|2012-12-31|0
O1LICH01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1LIPT01|SNO|Sněhoměrné prkénko|1961-01-01|1969-11-30|0
O1LIPT01|SNO|Sněhoměrné prkénko|1970-01-01|1971-11-30|0
O1LIPT01|SNO|Sněhoměrné prkénko|1972-01-01|1985-03-31|0
O1LITU01|SNO|Sněhoměrné prkénko|1961-01-01|1998-10-31|0
O1LORY01|SNO|Sněhoměrné prkénko|1994-01-01|2020-12-31|0
O1LUBN01|SNO|Sněhoměrné prkénko|1963-06-01|2017-09-30|0
O1LUCI01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1LYSA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1MAMO01|SNO|Sněhoměrné prkénko|1964-01-01|1967-04-30|0
O1MAMO01|SNO|Sněhoměrné prkénko|1967-06-01|1968-07-31|0
O1MAMO01|SNO|Sněhoměrné prkénko|1968-09-01|1968-11-30|0
O1MAMO01|SNO|Sněhoměrné prkénko|1969-05-01|1969-10-31|0
O1MAMO01|SNO|Sněhoměrné prkénko|1970-09-01|1970-12-31|0
O1MAMO01|SNO|Sněhoměrné prkénko|1971-02-01|1973-07-31|0
O1MAMO01|SNO|Sněhoměrné prkénko|1973-09-01|1973-09-30|0
O1MAMO01|SNO|Sněhoměrné prkénko|1974-10-01|2015-04-30|0
O1MAMO01|SNO|Sněhoměrné prkénko|2015-06-11|2020-12-31|0
O1MELC01|SNO|Sněhoměrné prkénko|1961-01-01|2003-03-31|0
O1MELC01|SNO|Sněhoměrné prkénko|2003-06-01|2020-12-31|0
O1MEZI01|SNO|Sněhoměrné prkénko|1994-04-01|2000-12-31|0
O1MIST01|SNO|Sněhoměrné prkénko|1961-01-01|1966-03-31|0
O1MIST01|SNO|Sněhoměrné prkénko|1966-05-01|1966-06-30|0
O1MLAD01|SNO|Sněhoměrné prkénko|1968-01-01|1976-12-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1961-01-01|1962-12-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1963-05-01|1979-12-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1980-02-01|1985-03-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1985-07-01|1992-04-30|0
O1MOLU01|SNO|Sněhoměrné prkénko|1992-06-01|1993-12-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1994-02-01|1995-03-31|0
O1MOLU01|SNO|Sněhoměrné prkénko|1995-05-01|1995-11-30|0
O1MOLU01|SNO|Sněhoměrné prkénko|2016-10-01|2020-12-31|0
O1MOPR01|SNO|Sněhoměrné prkénko|1966-01-01|1979-03-31|0
O1MOPR01|SNO|Sněhoměrné prkénko|1979-05-01|1979-05-31|0
O1MOPR01|SNO|Sněhoměrné prkénko|1979-11-01|1980-01-31|0
O1MOPR01|SNO|Sněhoměrné prkénko|1980-03-01|1980-04-30|0
O1MOPR01|SNO|Sněhoměrné prkénko|1980-06-01|2006-08-31|0
O1MORK01|SNO|Sněhoměrné prkénko|1976-01-01|1981-12-31|0
O1MORK01|SNO|Sněhoměrné prkénko|1982-02-01|2020-12-31|0
O1MOSN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1MOST01|SNO|Sněhoměrné prkénko|1961-01-01|2012-12-31|0
O1MOUS01|SNO|Sněhoměrné prkénko|1964-01-01|1964-05-31|0
O1MOUS01|SNO|Sněhoměrné prkénko|1964-07-01|1965-12-31|0
O1MOUS01|SNO|Sněhoměrné prkénko|1996-02-01|2016-09-30|0
O1NERA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1NOHE01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
O1NOJI01|SNO|Sněhoměrné prkénko|1961-01-01|1967-09-30|0
O1NOJI01|SNO|Sněhoměrné prkénko|1967-11-01|2020-12-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1964-01-01|1964-04-30|0
O1NYDE01|SNO|Sněhoměrné prkénko|1964-06-01|1964-06-30|0
O1NYDE01|SNO|Sněhoměrné prkénko|1964-10-01|1964-10-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1964-12-01|1965-03-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1965-05-01|1965-05-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1965-07-01|1965-07-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1965-10-01|1981-01-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1981-03-01|1997-10-31|0
O1NYDE01|SNO|Sněhoměrné prkénko|1998-02-01|1998-02-28|0
O1NYDE01|SNO|Sněhoměrné prkénko|1998-04-01|1998-11-30|0
O1NYDE01|SNO|Sněhoměrné prkénko|1999-03-01|2020-12-31|0
O1OBID01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1ODRY01|SNO|Sněhoměrné prkénko|1961-01-01|1962-01-26|0
O1ODRY01|SNO|Sněhoměrné prkénko|1962-03-25|1962-09-30|0
O1ODRY01|SNO|Sněhoměrné prkénko|1962-11-01|1965-12-01|0
O1ODRY01|SNO|Sněhoměrné prkénko|1966-04-01|1966-11-30|0
O1ODRY01|SNO|Sněhoměrné prkénko|1967-02-22|1967-12-31|0
O1ODRY01|SNO|Sněhoměrné prkénko|1968-02-01|1968-12-31|0
O1ODRY01|SNO|Sněhoměrné prkénko|1969-02-01|2020-12-31|0
O1OLES01|SNO|Sněhoměrné prkénko|1966-07-01|1980-12-31|0
O1OLES01|SNO|Sněhoměrné prkénko|1989-01-01|1995-10-31|0
O1OLES01|SNO|Sněhoměrné prkénko|1996-11-01|2014-03-31|0
O1ONOV01|SNO|Sněhoměrné prkénko|1961-01-01|1965-12-31|0
O1ONOV01|SNO|Sněhoměrné prkénko|1966-02-01|1970-06-30|0
O1OPAV01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1ORLO01|SNO|Sněhoměrné prkénko|1963-07-01|1985-12-31|0
O1OSCE01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
O1OSCE01|SNO|Sněhoměrné prkénko|2017-06-01|2020-12-31|0
O1OSLZ01|SNO|Sněhoměrné prkénko|1961-01-01|1963-05-31|0
O1OSLZ01|SNO|Sněhoměrné prkénko|1980-01-01|2001-12-31|0
O1OSLZ01|SNO|Sněhoměrné prkénko|2002-02-01|2019-12-31|0
O1OSOB01|SNO|Sněhoměrné prkénko|1964-06-01|1969-09-30|0
O1OSOB01|SNO|Sněhoměrné prkénko|1969-11-01|1991-02-28|0
O1OSOB01|SNO|Sněhoměrné prkénko|1991-06-01|2020-12-31|0
O1OVCA01|SNO|Sněhoměrné prkénko|2000-10-01|2001-05-31|0
O1OVIT01|SNO|Sněhoměrné prkénko|1961-01-01|1978-10-31|0
O1OZAB01|SNO|Sněhoměrné prkénko|1961-01-01|1970-12-31|0
O1PALK01|SNO|Sněhoměrné prkénko|1961-01-01|1962-06-30|0
O1PASK01|SNO|Sněhoměrné prkénko|1961-01-01|1974-12-31|0
O1PASK01|SNO|Sněhoměrné prkénko|2002-11-01|2020-12-31|0
O1PISE01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1PORU01|SNO|Sněhoměrné prkénko|1968-01-01|2020-12-31|0
O1PRAD01|SNO|Sněhoměrné prkénko|1961-01-01|1997-08-31|0
O1PRIB01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1PRIB01|SNO|Sněhoměrné prkénko|1962-03-01|2001-06-30|0
O1PRIB01|SNO|Sněhoměrné prkénko|2001-08-01|2001-08-31|0
O1PRIB01|SNO|Sněhoměrné prkénko|2002-01-01|2020-12-31|0
O1PSTR01|SNO|Sněhoměrné prkénko|2013-05-01|2020-12-31|0
O1PVLD01|SNO|Sněhoměrné prkénko|1971-01-01|1985-09-30|0
O1PVLK01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1RASK01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1REJV01|SNO|Sněhoměrné prkénko|1961-01-01|1980-10-31|0
O1REJV01|SNO|Sněhoměrné prkénko|1981-02-01|1991-07-31|0
O1REJV01|SNO|Sněhoměrné prkénko|1991-09-01|2001-08-31|0
O1REPI01|SNO|Sněhoměrné prkénko|1975-01-01|2002-10-31|0
O1ROPI01|SNO|Sněhoměrné prkénko|1991-07-01|2000-04-30|0
O1ROPI01|SNO|Sněhoměrné prkénko|2000-08-01|2020-12-31|0
O1ROUD01|SNO|Sněhoměrné prkénko|1961-01-01|1961-11-30|0
O1ROUD01|SNO|Sněhoměrné prkénko|1962-01-01|1962-03-31|0
O1ROUD01|SNO|Sněhoměrné prkénko|1962-06-01|1963-12-31|0
O1ROUD01|SNO|Sněhoměrné prkénko|1972-02-01|1972-08-31|0
O1ROUD01|SNO|Sněhoměrné prkénko|1972-10-01|1972-11-30|0
O1ROUD01|SNO|Sněhoměrné prkénko|1973-01-01|1973-04-30|0
O1ROUD01|SNO|Sněhoměrné prkénko|1973-06-01|1973-06-30|0
O1ROUD01|SNO|Sněhoměrné prkénko|1973-08-01|1974-02-28|0
O1ROUD01|SNO|Sněhoměrné prkénko|1974-08-01|1975-08-31|0
O1ROUD01|SNO|Sněhoměrné prkénko|1975-10-01|1979-12-31|0
O1RYCH01|SNO|Sněhoměrné prkénko|1961-01-01|1962-09-30|0
O1RYMA01|SNO|Sněhoměrné prkénko|1961-01-01|1970-05-31|0
O1RYMA01|SNO|Sněhoměrné prkénko|1970-09-01|1992-11-14|0
O1RYMH01|SNO|Sněhoměrné prkénko|1992-11-15|2020-12-31|0
O1SANC01|SNO|Sněhoměrné prkénko|1964-01-01|1980-06-30|0
O1SANC01|SNO|Sněhoměrné prkénko|1980-12-01|2017-05-31|0
O1SENO01|SNO|Sněhoměrné prkénko|2015-09-01|2020-12-31|0
O1SKAL01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1SKRI01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
O1SMIL01|SNO|Sněhoměrné prkénko|1979-01-01|1987-01-31|0
O1SMIL01|SNO|Sněhoměrné prkénko|1987-04-01|1987-04-30|0
O1SPAL01|SNO|Sněhoměrné prkénko|1961-01-01|1983-05-31|0
O1SPAL01|SNO|Sněhoměrné prkénko|1983-07-01|2002-03-31|0
O1SPAL01|SNO|Sněhoměrné prkénko|2002-05-01|2012-12-31|0
O1STAB01|SNO|Sněhoměrné prkénko|1961-01-01|1962-11-30|0
O1STON01|SNO|Sněhoměrné prkénko|1961-01-01|1979-01-31|0
O1STUD01|SNO|Sněhoměrné prkénko|1994-03-01|2012-12-31|0
O1STVO01|SNO|Sněhoměrné prkénko|1961-01-01|1961-02-28|0
O1SUDI01|SNO|Sněhoměrné prkénko|1983-11-01|1985-12-31|0
O1SUDI01|SNO|Sněhoměrné prkénko|1986-02-01|2020-12-31|0
O1SVET01|SNO|Sněhoměrné prkénko|1961-01-01|2019-11-30|0
O1TEHR01|SNO|Sněhoměrné prkénko|2009-11-01|2020-12-31|0
O1TESI01|SNO|Sněhoměrné prkénko|1961-01-01|2016-02-29|0
O1TESI01|SNO|Sněhoměrné prkénko|2016-05-01|2019-12-31|0
O1TESK01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
O1TREB01|SNO|Sněhoměrné prkénko|1963-08-20|1983-10-31|0
O1TREM01|SNO|Sněhoměrné prkénko|1985-04-01|1985-05-31|0
O1TREM01|SNO|Sněhoměrné prkénko|1985-07-01|2019-05-31|0
O1TRIN01|SNO|Sněhoměrné prkénko|1961-01-01|1967-12-31|0
O1TRIN01|SNO|Sněhoměrné prkénko|1968-06-01|1988-03-31|0
O1TRIN01|SNO|Sněhoměrné prkénko|1988-05-01|1997-11-30|0
O1TRIN01|SNO|Sněhoměrné prkénko|1998-02-01|2002-05-31|0
O1TRIN01|SNO|Sněhoměrné prkénko|2002-07-01|2008-06-30|0
O1TROJ01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O1TYRA01|SNO|Sněhoměrné prkénko|1961-01-01|1963-11-30|0
O1TYRA01|SNO|Sněhoměrné prkénko|1964-01-01|1972-04-30|0
O1TYRA01|SNO|Sněhoměrné prkénko|1973-01-01|1987-04-30|0
O1TYRA01|SNO|Sněhoměrné prkénko|1987-07-01|1995-10-31|0
O1TYRA01|SNO|Sněhoměrné prkénko|1995-12-01|1996-02-29|0
O1TYRA01|SNO|Sněhoměrné prkénko|1996-09-01|2002-08-31|0
O1TYRA01|SNO|Sněhoměrné prkénko|2002-10-01|2020-12-31|0
O1VIDL01|SNO|Sněhoměrné prkénko|1963-09-01|2020-12-31|0
O1VISA01|SNO|Sněhoměrné prkénko|2006-10-10|2017-10-31|0
O1VITK01|SNO|Sněhoměrné prkénko|1961-01-01|1972-06-30|0
O1VITK01|SNO|Sněhoměrné prkénko|1972-11-01|2020-12-31|0
O1VRBN01|SNO|Sněhoměrné prkénko|1966-07-01|1969-04-30|0
O1VRBN01|SNO|Sněhoměrné prkénko|1969-06-01|1969-09-30|0
O1VRBN01|SNO|Sněhoměrné prkénko|1969-12-01|1970-03-31|0
O1VRBN01|SNO|Sněhoměrné prkénko|1974-01-01|1975-10-31|0
O1VRBN01|SNO|Sněhoměrné prkénko|1975-12-01|1979-12-31|0
O1ZARY01|SNO|Sněhoměrné prkénko|1961-01-01|2013-09-30|0
O1ZENK01|SNO|Sněhoměrné prkénko|1961-01-01|1971-05-31|0
O1ZENK01|SNO|Sněhoměrné prkénko|1971-07-01|2012-12-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1961-01-01|1969-02-28|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1969-11-01|1969-11-30|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1970-01-01|1995-03-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1995-07-01|1995-10-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1996-05-01|1997-08-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|1997-10-01|2003-12-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|2004-07-01|2004-07-31|0
O1ZLHO01|SNO|Sněhoměrné prkénko|2004-09-01|2006-03-31|0
O2JIRK01|SNO|Sněhoměrné prkénko|1969-02-01|1970-02-28|0
O2MBER01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
O2MBER01|SNO|Sněhoměrné prkénko|1962-10-01|1967-12-31|0
O2MBER01|SNO|Sněhoměrné prkénko|1968-02-01|1972-06-30|0
O2MBER01|SNO|Sněhoměrné prkénko|1973-03-01|1986-11-30|0
O2MBER01|SNO|Sněhoměrné prkénko|1987-06-01|1993-12-31|0
O2STRA01|SNO|Sněhoměrné prkénko|1963-05-01|1968-08-31|0
O2STRA01|SNO|Sněhoměrné prkénko|1968-10-01|1968-10-31|0
O2STRA01|SNO|Sněhoměrné prkénko|1969-02-01|1970-02-28|0
O2STRA01|SNO|Sněhoměrné prkénko|1970-07-01|1974-05-31|0
O2STRA01|SNO|Sněhoměrné prkénko|1974-08-01|1980-11-03|0
O2STRA01|SNO|Sněhoměrné prkénko|1981-01-01|1993-10-31|0
O2STRA01|SNO|Sněhoměrné prkénko|1994-03-01|1994-06-30|0
O2STRA01|SNO|Sněhoměrné prkénko|1994-08-01|1994-08-31|0
